%dir	flowInd	flowStat	timeFirst	timeLast	duration	srcIP	srcPort	dstIP	dstPort	l4Proto	pktsSnt	l7BytesSnt	minL7PktSz	maxL7PktSz	avgL7PktSz	stdL7PktSz	varL7PktSz	skewL7PktSz	kurL7PktSz	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpFlags	tcpAnomaly	tcpCntF_S_R_P_A_U_E_C_FA_SA_RA_N_SF_SFR_RF_X	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS
A	199	0x0400000000004000	1750529272.750533000	1750529272.834300000	0.083767000	10.0.2.100	36700	3.171.198.118	443	6	6	1821	0	1460	303.5	643.8538	414547.7	1.853005	4.46564	71.62725	21738.87	0.09090909	0.1209603	0x1001	49581	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_1_4_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	199	0x0400000000004001	1750529272.792498000	1750529272.834290000	0.041792000	3.171.198.118	443	10.0.2.100	36700	6	5	1428	0	1428	285.6	638.621	407836.8	2.236068	5	119.6401	34169.22	-0.09090909	-0.1209603	0x1001	1	29	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_1_5_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	204	0x0400000000004000	1750529272.751110000	1750529272.844878000	0.093768000	10.0.2.100	36742	3.171.198.118	443	6	6	1821	0	1460	303.5	643.8538	414547.7	1.853005	4.46564	63.98771	19420.27	0.09090909	0.1209603	0x1001	41680	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_1_4_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	204	0x0400000000004001	1750529272.797005000	1750529272.844855000	0.047850000	3.171.198.118	443	10.0.2.100	36742	6	5	1428	0	1428	285.6	638.621	407836.8	2.236068	5	104.4932	29843.26	-0.09090909	-0.1209603	0x1001	1	27	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_1_5_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	207	0x0800000000008000	1750529273.300355000	1750529273.300355000	0.000000000	fd00::fccb:a4ff:fea6:2775	60804	2606:4700::6812:572a	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	208	0x0800000000008000	1750529273.300438000	1750529273.300438000	0.000000000	fd00::fccb:a4ff:fea6:2775	45152	2606:4700::6812:562a	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	210	0x0800000000008000	1750529273.456535000	1750529273.456535000	0.000000000	fd00::fccb:a4ff:fea6:2775	53822	2404:6800:4003:c01::9a	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	211	0x0800000000008000	1750529273.456685000	1750529273.456685000	0.000000000	fd00::fccb:a4ff:fea6:2775	41828	2404:6800:4003:c01::9c	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	212	0x0800000000008000	1750529273.456807000	1750529273.456807000	0.000000000	fd00::fccb:a4ff:fea6:2775	57168	2404:6800:4003:c01::9d	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	213	0x0800000000008000	1750529273.456929000	1750529273.456929000	0.000000000	fd00::fccb:a4ff:fea6:2775	35532	2404:6800:4003:c01::9b	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
