%dir	flowInd	flowStat	timeFirst	timeLast	duration	srcIP	srcPort	dstIP	dstPort	l4Proto	pktsSnt	l3BytesSnt	minL3PktSz	maxL3PktSz	avgL3PktSz	stdL3PktSz	varL3PktSz	skewL3PktSz	kurL3PktSz	minIAT	maxIAT	avgIAT	stdIAT	varIAT	skewIAT	kurIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpFlags	tcpAnomaly	tcpCntF_S_R_P_A_U_E_C_FA_SA_RA_N_SF_SFR_RF_X	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS
A	280	0x0400000000004000	1750529292.578195000	1750529294.654313000	2.076118000	10.0.2.100	40970	3.165.75.36	443	6	38	4120	40	1500	108.4211	287.9836	82934.55	3.112821	17.25088	0	1.82273	0.05463468	0.2951487	0.08711273	6.140765	37.80422	18.30339	1984.473	-0.254902	-0.897285	0x1001	23763	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_6_37_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	280	0x0400000000004001	1750529292.625695000	1750529294.654310000	2.028615000	3.165.75.36	443	10.0.2.100	40970	6	64	76102	40	1480	1189.094	571.9786	327159.6	0.6879936	2.417505	0	1.822764	0.03169711	0.2277399	0.05186545	7.97822	63.76503	31.54862	37514.27	0.254902	0.897285	0x1001	1	8507	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_29_64_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	244	0x0400000000004000	1750529289.127870000	1750529294.654372000	5.526502000	10.0.2.100	51270	23.44.1.170	443	6	11	2368	40	1500	215.2727	498.9554	248956.4	2.071945	6.603346	0	5.298205	0.5024093	1.598842	2.556296	3.268219	10.7994	1.990409	428.4808	0.04761905	-0.3589605	0x1001	49615	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_2_9_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	244	0x0400000000004001	1750529289.170015000	1750529294.654369000	5.484354000	23.44.1.170	443	10.0.2.100	51270	6	10	5020	40	1480	502	675.6633	456521	1.23343	2.929543	0	5.343793	0.5484354	1.695447	2.87454	3.107573	9.785826	1.823369	915.3311	-0.04761905	0.3589605	0x1001	1	10847	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_3_10_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	264	0x0400000000004000	1750529291.905524000	1750529294.654458000	2.748934000	10.0.2.100	47628	35.244.232.184	443	6	38	11692	40	1500	307.6842	454.42	206497.5	1.637549	5.24757	0	2.010006	0.07234037	0.3248097	0.1055014	6.062531	37.143	13.82354	4253.285	-0.05	0.1510706	0x1001	61899	1	64	64	0	0x00	0x4044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_18_37_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	264	0x0400000000004001	1750529291.953160000	1750529294.654455000	2.701295000	35.244.232.184	443	10.0.2.100	47628	6	42	8623	40	1480	205.3095	402.8811	162313.2	1.301694	5.762749	0	2.010542	0.06431654	0.3102296	0.09624238	6.333473	40.68166	15.5481	3192.173	0.05	-0.1510706	0x1001	1	8607	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_17_42_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	258	0x0400000000004000	1750529291.169817000	1750529294.656006000	3.486189000	10.0.2.100	51914	104.18.86.42	443	6	59	5114	40	1500	86.67796	231.3429	53519.56	3.827957	26.66796	0	1.484655	0.05908795	0.2592637	0.06721766	5.003808	26.78865	16.92393	1466.931	-0.3854167	-0.9405041	0x1001	1475	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_8_58_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	258	0x0400000000004001	1750529291.218887000	1750529294.656003000	3.437116000	104.18.86.42	443	10.0.2.100	51914	6	133	166797	40	1480	1254.113	492.0204	242084.1	0.07653008	3.422872	0	1.486502	0.02584297	0.1761954	0.03104481	7.622559	61.02803	38.69523	48528.19	0.3854167	0.9405041	0x1001	1	8223	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_30_133_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	297	0x0400000000004000	1750529292.954133000	1750529294.656127000	1.701994000	10.0.2.100	44670	104.18.41.41	443	6	15	3547	40	1500	236.4667	476.0971	226668.5	1.9565	6.197323	0	1.19002	0.1134663	0.3072725	0.09441639	3.576617	13.32285	8.813192	2084.026	0.03448276	-0.2894631	0x1001	30290	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_5_14_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	297	0x0400000000004001	1750529293.004152000	1750529294.656125000	1.651973000	104.18.41.41	443	10.0.2.100	44670	6	14	6437	40	1480	459.7857	650.95	423735.8	1.035541	2.695185	0	1.231476	0.1179981	0.3277644	0.1074295	3.532811	12.87785	8.474714	3896.553	-0.03448276	0.2894631	0x1001	1	8154	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_3_14_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	242	0x0400000000004000	1750529288.908936000	1750529294.656142000	5.747206000	10.0.2.100	44516	23.54.57.29	443	6	51	4721	40	1500	92.56863	246.1341	60581.98	3.709378	24.03763	0	3.98084	0.1126903	0.5686732	0.3233892	6.631942	45.77176	8.873877	821.4426	-0.08928572	-0.8541596	0x1001	50251	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_9_49_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	242	0x0400000000004001	1750529288.954991000	1750529294.656140000	5.701149000	23.54.57.29	443	10.0.2.100	44516	6	61	60021	40	1480	983.9508	668.4033	446762.9	0.278813	1.620425	0	3.980973	0.09346146	0.5214572	0.2719176	7.242872	54.54213	10.6996	10527.88	0.08928572	0.8541596	0x1001	1	5357	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_28_61_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	302	0x0400000000004000	1750529293.181034000	1750529294.656829000	1.475795000	10.0.2.100	35710	64.233.170.95	443	6	1539	64635	40	1500	41.99805	46.28142	2141.969	18.2887	638.9358	0	0.411547	0.0009589322	0.01296397	0.0001680645	25.97316	756.7032	1042.828	43796.73	-0.4803309	-0.9798812	0x1001	35583	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_13_1538_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	302	0x0400000000004001	1750529293.227524000	1750529294.656826000	1.429302000	64.233.170.95	443	10.0.2.100	35710	6	4384	6360696	40	1480	1450.889	108.7004	11815.79	-1.943395	63.13159	0	0.452638	0.0003260262	0.008129804	6.609371e-05	46.95598	2422.254	3067.231	4450212	0.4803309	0.9798812	0x1001	1	3166	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_883_4384_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	273	0x0400000000004000	1750529292.360694000	1750529294.659580000	2.298886000	10.0.2.100	51922	104.18.86.42	443	6	31	4179	40	1500	134.8065	314.3977	98845.93	2.912148	14.88817	0	1.348476	0.07415761	0.2491868	0.06209406	4.906322	25.43923	13.48479	1817.837	-0.4095238	-0.8990275	0x1001	29976	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_10_30_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	273	0x0400000000004001	1750529292.408069000	1750529294.659577000	2.251508000	104.18.86.42	443	10.0.2.100	51922	6	74	78596	40	1480	1062.108	626.1171	392022.6	-0.01476159	2.100649	0	1.348488	0.03042578	0.1640498	0.02691235	7.519427	60.0885	32.86686	34908.16	0.4095238	0.8990275	0x1001	1	8271	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_19_74_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	316	0x0400000000004000	1750529293.334602000	1750529294.660320000	1.325718000	10.0.2.100	42024	74.125.200.95	443	6	18	3298	40	1500	183.2222	408.312	166718.7	2.335531	9.023404	0	1.052377	0.07365099	0.245905	0.06046929	4.188362	17.68906	13.57755	2487.708	0.05882353	-0.4151445	0x1001	6755	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_6_17_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
