%dir	flowInd	flowStat	timeFirst	timeLast	duration	srcIP	srcPort	dstIP	dstPort	l4Proto	pktsSnt	l7BytesSnt	minL7PktSz	maxL7PktSz	avgL7PktSz	stdL7PktSz	varL7PktSz	skewL7PktSz	kurL7PktSz	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpFlags	tcpAnomaly	tcpCntF_S_R_P_A_U_E_C_FA_SA_RA_N_SF_SFR_RF_X	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS
A	150	0x0400000000004000	1736194977.543066000	1736194978.310159000	0.767093000	10.0.2.100	45458	103.43.90.19	443	6	11	2144	0	1460	194.9091	498.7749	248776.4	2.123951	6.796039	14.33985	2794.968	0.04761905	-0.1673786	0x1001	56384	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_10_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	150	0x0400000000004001	1736194977.735277000	1736194978.310129000	0.574852000	103.43.90.19	443	10.0.2.100	45458	6	10	3006	0	1428	300.6	595.0673	354105.1	1.550513	3.907385	17.39578	5229.172	-0.04761905	0.1673786	0x1001	1	160	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_3_10_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	151	0x0400000000004000	1736194977.543111000	1736194978.334651000	0.791540000	10.0.2.100	45468	103.43.90.19	443	6	11	2144	0	1460	194.9091	498.7749	248776.4	2.123951	6.796039	13.89696	2708.644	0.04761905	-0.1677019	0x1001	11534	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_10_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	151	0x0400000000004001	1736194977.741801000	1736194978.334639000	0.592838000	103.43.90.19	443	10.0.2.100	45468	6	10	3008	0	1440	300.8	596.1446	355388.3	1.562758	3.964368	16.86802	5073.899	-0.04761905	0.1677019	0x1001	1	164	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_3_10_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	149	0x0400000000004000	1736194977.509534000	1736194978.765573000	1.256039000	10.0.2.100	45284	151.101.1.108	443	6	22	2430	0	1460	110.4545	373.1032	139206	2.485061	10.89037	17.51538	1934.653	-0.2	-0.8643064	0x1001	64691	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_20_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	149	0x0400000000004001	1736194977.538092000	1736194978.765569000	1.227477000	151.101.1.108	443	10.0.2.100	45284	6	33	33386	0	1440	1011.697	639.2391	408626.6	0.444307	2.20307	26.88441	27198.88	0.2	0.8643064	0x1001	1	562	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_17_33_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	130	0x0400000000004000	1736194977.184301000	1736194978.767648000	1.583347000	10.0.2.100	38898	184.51.102.138	443	6	14	2519	0	1460	179.9286	460.9454	212470.6	2.093419	7.352008	8.84203	1590.934	0.03703704	-0.3250268	0x1001	32535	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_12_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	130	0x0400000000004001	1736194977.212626000	1736194978.767645000	1.555019000	184.51.102.138	443	10.0.2.100	38898	6	13	4945	0	1440	380.3846	580.7752	337299.9	1.47559	4.005802	8.360026	3180.025	-0.03703704	0.3250268	0x1001	1	2499	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_6_13_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	144	0x0400000000004000	1736194977.287226000	1736194978.769842000	1.482616000	10.0.2.100	56898	151.101.193.44	443	6	16	2469	0	1460	154.3125	423.9137	179702.8	2.356016	8.968112	10.79174	1665.3	0.03225806	-0.3825957	0x1001	16008	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_7_14_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	144	0x0400000000004001	1736194977.315238000	1736194978.769838000	1.454600000	151.101.193.44	443	10.0.2.100	56898	6	15	5529	0	1440	368.6	621.1929	385880.6	0.9938124	2.774818	10.31211	3801.045	-0.03225806	0.3825957	0x1001	1	2403	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_6_15_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	143	0x0400000000004000	1736194977.233249000	1736194978.771535000	1.538286000	10.0.2.100	39120	142.250.76.6	443	6	19	2548	0	1460	134.1053	394.1064	155319.9	2.458693	10.12	12.35141	1656.389	0.02702703	-0.4508621	0x1001	1128	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_8_18_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	143	0x0400000000004001	1736194977.262259000	1736194978.771532000	1.509273000	142.250.76.6	443	10.0.2.100	39120	6	18	6732	0	1440	374	617.0797	380787.3	0.7498388	2.632689	11.92627	4460.425	-0.02702703	0.4508621	0x1001	1	1221	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_5_18_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	142	0x0400000000004000	1736194977.232753000	1736194978.771666000	1.538913000	10.0.2.100	35560	104.26.3.70	443	6	19	2645	0	1460	139.2105	391.4858	153261.1	2.517122	10.38299	12.34638	1718.746	-0.02564103	-0.3987953	0x1001	29589	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_9_18_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	142	0x0400000000004001	1736194977.262697000	1736194978.771664000	1.508967000	104.26.3.70	443	10.0.2.100	35560	6	20	6154	0	1440	307.7	522.9721	273499.8	1.378786	4.185205	13.2541	4078.287	0.02564103	0.3987953	0x1001	1	2457	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_7_20_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	134	0x0400000000004000	1736194977.232003000	1736194978.771902000	1.539899000	10.0.2.100	44450	172.67.134.120	443	6	18	2457	0	1460	136.5	397.2739	157826.6	2.564237	10.30881	11.68908	1595.559	-0.02702703	-0.3913043	0x1001	25580	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_9_17_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	134	0x0400000000004001	1736194977.262624000	1736194978.771900000	1.509276000	172.67.134.120	443	10.0.2.100	44450	6	19	5616	0	1440	295.5789	539.0812	290608.5	1.35246	3.944294	12.58882	3720.989	0.02702703	0.3913043	0x1001	1	2470	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_6_19_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	148	0x0400000000004000	1736194977.330235000	1736194978.772362000	1.442127000	10.0.2.100	55652	13.107.246.73	443	6	22	2458	0	1460	111.7273	368.0503	135461	2.59751	11.496	15.25524	1704.427	-0.08333334	-0.7411542	0x1001	26721	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_7_21_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	148	0x0400000000004001	1736194977.361240000	1736194978.772360000	1.411120000	13.107.246.73	443	10.0.2.100	55652	6	26	16534	0	1440	635.9231	698.3705	487721.3	0.5357935	1.672909	18.42508	11716.93	0.08333334	0.7411542	0x1001	1	2237	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_10_26_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	77	0x0400000000004000	1736194974.434633000	1736194978.774069000	4.339436000	10.0.2.100	45252	23.202.34.218	443	6	476	8455	0	1460	17.76261	89.84324	8071.807	8.203393	149.5838	109.6917	1948.41	-0.2852853	-0.985067	0x1001	32509	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_59_474_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	77	0x0400000000004001	1736194974.461918000	1736194978.774065000	4.312147000	23.202.34.218	443	10.0.2.100	45252	6	856	1123931	0	1440	1313.004	398.0837	158470.6	-0.06636558	4.062065	198.509	260643	0.2852853	0.985067	0x1001	1	1079	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_360_856_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	88	0x0400000000004000	1736194975.845515000	1736194978.774485000	2.928970000	10.0.2.100	56870	151.101.193.44	443	6	17	2431	0	1460	143	412.2451	169946	2.405908	9.442364	5.804088	829.9846	0.03030303	-0.4282018	0x1001	13932	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_7_15_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	88	0x0400000000004001	1736194975.874766000	1736194978.774483000	2.899717000	151.101.193.44	443	10.0.2.100	56870	6	16	6072	0	1440	379.5	664.2833	441272.3	0.9595367	2.35729	5.51778	2093.997	-0.03030303	0.4282018	0x1001	1	4064	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_5_16_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	75	0x0400000000004000	1736194974.432166000	1736194978.774715000	4.342549000	10.0.2.100	58094	104.84.150.49	443	6	699	10629	0	1460	15.20601	94.4253	8916.137	8.070906	128.3774	160.9654	2447.641	-0.2532051	-0.9862335	0x1001	5473	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_62_697_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	75	0x0400000000004001	1736194974.462056000	1736194978.774713000	4.312657000	104.84.150.49	443	10.0.2.100	58094	6	1173	1533557	0	1440	1307.38	386.0735	149052.7	-2.297112	9.047668	271.9901	355594.5	0.2532051	0.9862335	0x1001	1	829	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_432_1173_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	127	0x0400000000004000	1736194977.015780000	1736194978.774778000	1.758998000	10.0.2.100	32986	150.171.28.10	443	6	24	4152	0	1460	173	450.4374	202893.9	2.327715	7.703312	13.64413	2360.435	-0.02040816	-0.43014	0x1001	44353	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_8_23_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	127	0x0400000000004001	1736194977.048117000	1736194978.774775000	1.726658000	150.171.28.10	443	10.0.2.100	32986	6	25	10420	0	1440	416.8	652.1321	425276.3	0.7259735	2.167482	14.47884	6034.779	0.02040816	0.43014	0x1001	1	2585	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_7_25_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	83	0x0400000000004000	1736194974.465340000	1736194978.774922000	4.309582000	10.0.2.100	51368	204.79.197.237	443	6	27	3369	0	1460	124.7778	348.1295	121194.2	2.608411	11.8622	6.265109	781.7463	0.01886792	-0.5038657	0x1001	40184	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_10_26_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	83	0x0400000000004001	1736194974.494618000	1736194978.774920000	4.280302000	204.79.197.237	443	10.0.2.100	51368	6	26	10212	0	1440	392.7692	624.7711	390338.9	0.7870532	2.355421	6.074337	2385.813	-0.01886792	0.5038657	0x1001	1	3655	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_8_26_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	95	0x0400000000004000	1736194975.847403000	1736194978.775155000	2.927752000	10.0.2.100	55534	23.200.152.26	443	6	17	2535	0	1460	149.1176	414.3406	171678.1	2.370226	9.25246	5.806503	865.8521	0	-0.3652185	0x1001	52781	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_7_15_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	95	0x0400000000004001	1736194975.878765000	1736194978.775154000	2.896389000	23.200.152.26	443	10.0.2.100	55534	6	17	5452	0	1440	320.7059	563.2421	317241.7	1.193226	3.62535	5.869377	1882.344	0	0.3652185	0x1001	1	4047	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_7_17_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	86	0x0400000000004000	1736194974.465817000	1736194978.775393000	4.309576000	10.0.2.100	57510	150.171.27.10	443	6	22	2521	0	1460	114.5909	369.5517	136568.5	2.578548	11.30941	5.10491	584.9763	0.02325581	-0.5816809	0x1001	58351	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_7_21_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	86	0x0400000000004001	1736194974.494934000	1736194978.775391000	4.280457000	150.171.27.10	443	10.0.2.100	57510	6	21	9532	0	1440	453.9048	682.1619	465344.8	0.5528924	1.995266	4.906018	2226.865	-0.02325581	0.5816809	0x1001	1	2754	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_5_21_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	125	0x0400000000004000	1736194977.009312000	1736194978.775518000	1.766206000	10.0.2.100	55620	13.107.246.73	443	6	42	2425	0	1460	57.73809	271.6608	73799.58	3.372995	20.28799	23.77979	1373	-0.2149533	-0.9338326	0x1001	47306	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_7_41_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	125	0x0400000000004001	1736194977.039644000	1736194978.775516000	1.735872000	13.107.246.73	443	10.0.2.100	55620	6	65	70874	0	1440	1090.369	587.7047	345396.8	0.1566338	2.315482	37.44516	40829.05	0.2149533	0.9338326	0x1001	1	2735	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_49_65_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	100	0x0400000000004000	1736194975.848710000	1736194978.775685000	2.926975000	10.0.2.100	49902	35.71.178.8	443	6	20	2648	0	1460	132.4	384.6575	147961.4	2.512254	10.59305	6.832993	904.6883	0.05263158	-0.4351536	0x1001	34858	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_8_19_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	100	0x0400000000004001	1736194975.879319000	1736194978.775683000	2.896364000	35.71.178.8	443	10.0.2.100	49902	6	18	6728	0	1440	373.7778	613.0004	375769.5	0.8354877	2.833176	6.214689	2322.912	-0.05263158	0.4351536	0x1001	1	3634	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_4_18_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	99	0x0400000000004000	1736194975.847976000	1736194978.775751000	2.927775000	10.0.2.100	45708	104.19.129.76	443	6	16	2522	0	1460	157.625	425.5557	181097.6	2.328484	8.832562	5.464901	861.405	0.03225806	-0.2612771	0x1001	40081	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_7_15_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	99	0x0400000000004001	1736194975.878801000	1736194978.775749000	2.896948000	104.19.129.76	443	10.0.2.100	45708	6	15	4306	0	1440	287.0667	549.8589	302344.9	1.472127	4.32694	5.177863	1486.392	-0.03225806	0.2612771	0x1001	1	4011	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_4_15_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	81	0x0400000000004000	1736194974.436304000	1736194978.778369000	4.342065000	10.0.2.100	35308	184.26.91.233	443	6	15	2164	0	1460	144.2667	435.2471	189440	2.326437	8.604971	3.454578	498.3804	0	-0.3714783	0x1001	21693	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_6_13_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	81	0x0400000000004001	1736194974.464942000	1736194978.778365000	4.313423000	184.26.91.233	443	10.0.2.100	35308	6	15	4722	0	1440	314.8	586.7589	344285.9	1.223645	3.468142	3.477516	1094.722	0	0.3714783	0x1001	1	4918	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_5_15_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	60	0x0400000000004000	1736194972.508111000	1736194978.778654000	6.270543000	10.0.2.100	50520	204.79.197.203	443	6	98	7197	0	1460	73.43877	259.3394	67256.95	3.815228	21.1497	15.62863	1147.747	-0.1050228	-0.8871837	0x1001	33059	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_16_97_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	60	0x0400000000004001	1736194972.538188000	1736194978.778653000	6.240465000	204.79.197.203	443	10.0.2.100	50520	6	121	120391	0	1440	994.9669	626.9493	393065.4	-0.4839284	2.102871	19.38958	19291.99	0.1050228	0.8871837	0x1001	1	2155	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_28_121_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	128	0x0400000000004000	1736194977.054043000	1736194978.778777000	1.724734000	10.0.2.100	37434	20.24.125.47	443	6	19	2832	0	1460	149.0526	403.1054	162494	2.34146	9.29402	11.01619	1641.992	0	-0.4236874	0x1001	54285	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_7_18_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	128	0x0400000000004001	1736194977.085065000	1736194978.778775000	1.693710000	20.24.125.47	443	10.0.2.100	37434	6	19	6996	0	1440	368.2105	627.3698	393592.9	0.9968477	2.725758	11.21798	4130.577	0	0.4236874	0x1001	1	2869	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_5_19_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	122	0x0400000000004000	1736194976.998914000	1736194978.778781000	1.779867000	10.0.2.100	52644	172.67.41.60	443	6	24	2554	0	1460	106.4167	352.2261	124063.2	2.723745	12.54946	13.48415	1434.939	-0.1428571	-0.8122059	0x1001	48515	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_8_23_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	122	0x0400000000004001	1736194977.027654000	1736194978.778780000	1.751126000	172.67.41.60	443	10.0.2.100	52644	6	32	24646	0	1440	770.1875	690.3575	476593.6	0.4911573	1.84013	18.27396	14074.37	0.1428571	0.8122059	0x1001	1	2765	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_12_32_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	154	0x0400000000004000	1736194977.680972000	1736194978.779145000	1.098173000	10.0.2.100	42240	130.211.23.194	443	6	23	2754	0	1460	119.7391	363.2046	131917.6	2.594619	11.5968	20.94388	2507.802	0.02222222	-0.3367851	0x1001	14827	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_10_22_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	154	0x0400000000004001	1736194977.711835000	1736194978.779143000	1.067308000	130.211.23.194	443	10.0.2.100	42240	6	22	5551	0	1440	252.3182	515.8463	266097.4	1.166092	4.053466	20.61261	5200.936	-0.02222222	0.3367851	0x1001	1	157	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_7_22_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	65	0x0400000000004000	1736194974.194165000	1736194978.779202000	4.585037000	10.0.2.100	55568	34.160.144.191	443	6	32	1184	0	246	37	70.60157	4984.582	1.398497	5.065464	6.979224	258.2313	-0.08571429	-0.9127101	0x1001	40351	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_11_31_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	65	0x0400000000004001	1736194974.224467000	1736194978.779200000	4.554733000	34.160.144.191	443	10.0.2.100	55568	6	38	25944	0	1440	682.7368	706.2933	498850.3	0.8810668	1.755398	8.34297	5696.053	0.08571429	0.9127101	0x1001	1	5000	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_19_38_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	78	0x0400000000004000	1736194974.435677000	1736194978.779504000	4.343827000	10.0.2.100	54288	13.226.61.51	443	6	19	2634	0	1460	138.6316	399.7455	159796.4	2.375993	9.581656	4.374023	606.3777	0	-0.4034651	0x1001	49709	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_7_18_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	78	0x0400000000004001	1736194974.467126000	1736194978.779502000	4.312376000	13.226.61.51	443	10.0.2.100	54288	6	19	6197	0	1440	326.1579	617.1719	380901.1	0.752793	2.624625	4.405924	1437.027	0	0.4034651	0x1001	1	4265	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_7_19_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	57	0x0400000000004000	1736194971.911849000	1736194978.779520000	6.867671000	10.0.2.100	36498	34.149.100.209	443	6	166	2428	0	263	14.62651	44.41207	1972.432	1.680182	8.910617	24.17122	353.5405	-0.2687225	-0.985844	0x1001	32615	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_24_165_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	57	0x0400000000004001	1736194971.942360000	1736194978.779518000	6.837158000	34.149.100.209	443	10.0.2.100	36498	6	288	340607	0	1440	1182.663	496.2961	246309.9	-0.08757269	3.525331	42.12276	49817.04	0.2687225	0.985844	0x1001	1	3895	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_164_288_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	59	0x0400000000004000	1736194972.232822000	1736194978.781699000	6.548877000	10.0.2.100	59118	204.79.197.219	443	6	18	2475	0	1460	137.5	402.4561	161970.9	2.44302	9.817749	2.748563	377.9274	0	-0.4734043	0x1001	42324	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_7_17_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	59	0x0400000000004001	1736194972.264735000	1736194978.781695000	6.516960000	204.79.197.219	443	10.0.2.100	59118	6	18	6925	0	1440	384.7222	636.266	404834.4	0.7912465	2.522695	2.762024	1062.612	0	0.4734043	0x1001	1	5503	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_4_18_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	112	0x0400000000004000	1736194976.791697000	1736194978.781830000	1.990133000	10.0.2.100	50528	204.79.197.203	443	6	20	2554	0	1460	127.7	386.7698	149590.9	2.474257	10.36938	10.04958	1283.331	0.02564103	-0.4696293	0x1001	6298	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_7_19_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	112	0x0400000000004001	1736194976.823235000	1736194978.781828000	1.958593000	204.79.197.203	443	10.0.2.100	50528	6	19	7077	0	1440	372.4737	623.7757	389096.2	1.020618	2.781192	9.700841	3613.308	-0.02564103	0.4696293	0x1001	1	3100	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_5_19_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	56	0x0400000000004000	1736194969.510657000	1736194978.781834000	9.271177000	10.0.2.100	33104	104.16.248.249	443	6	427	32989	0	1460	77.25761	104.9647	11017.59	5.731399	89.619	46.05672	3558.232	-0.08073197	-0.4352262	0x1001	18339	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_292_426_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	56	0x0400000000004001	1736194969.539824000	1736194978.781833000	9.242009000	104.16.248.249	443	10.0.2.100	33104	6	502	83833	0	1440	166.998	284.9731	81209.66	1.789353	7.089538	54.31719	9070.863	0.08073197	0.4352262	0x1001	1	1054	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_208_502_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
